date,carbon_price,carbon_price_change_pct,gas_price_weekly,gas_price_lag1,vix,co2_ppm,co2_change,days_to_next_cop,is_cop_week
2024-12-15,66.85,2.6724005529104478,3.03,2.9,13.936000061035156,424.96,-0.16679587473865665,330,0
2024-12-22,70.15,4.936424831712816,3.0,3.03,20.126000213623048,425.59,0.1482492469879526,323,0
2024-12-29,74.45,6.129722024233786,2.94,3.0,15.432500123977661,426.08,0.1151342841702041,316,0
2025-01-05,73.34,-1.4909335124244416,3.46,2.94,17.202499866485596,426.31,0.0539804731505944,309,0
2025-01-12,77.6,5.808562857921995,3.93,3.46,17.77500057220459,426.78,0.11024841078088876,302,0
2025-01-19,79.95,3.028350515463929,5.47,3.93,17.31800022125244,426.86,0.018745020853838668,295,0
2025-01-26,82.19,2.801751094434013,4.02,5.47,15.007500410079956,426.92,0.014056130815731649,288,0
2025-02-02,80.65,-1.8737072636573648,3.31,4.02,16.62799987792969,427.05,0.03045066991473888,281,0
2025-02-09,78.12,-3.1370117792932417,3.28,3.31,16.728000259399415,426.86,-0.04449127736798619,274,0
2025-02-16,72.37,-7.360471070148488,4.03,3.28,15.518000411987305,427.67,0.18975776601226624,267,0
2025-02-23,69.56,-3.882824374740923,5.9,4.03,16.12249994277954,427.02,-0.15198634461150995,260,0
2025-03-02,67.21,-3.3783783783783883,3.89,5.9,19.653999710083006,428.15,0.2646246077466996,253,0
2025-03-09,70.06,4.24044041065319,4.27,3.89,23.292000579833985,428.74,0.13780217213594792,246,0
2025-03-16,70.51,0.6423065943476969,4.15,4.27,25.088000106811524,428.33,-0.09562905257266552,239,0
2025-03-23,67.91,-3.6874202240817056,4.14,4.15,20.238000106811523,428.01,-0.0747087525972967,232,0
2025-03-30,63.08,-7.112354586953318,3.92,4.14,18.65999984741211,427.65,-0.08411018434149042,225,0
2025-04-06,64.08,1.5852885225110969,4.07,3.92,28.17800064086914,429.24,0.371799368642578,218,0
2025-04-13,65.12,1.6229712858926382,3.67,4.07,42.242000579833984,430.03,0.1840462212282068,211,0
2025-04-20,65.69,0.8753071253071232,3.26,3.67,30.824999809265137,430.01,-0.004650838313602357,204,0
2025-04-27,68.0,3.5165169736641744,3.0,3.26,28.829999923706055,430.59,0.13488058417245874,197,0
2025-05-04,69.6,2.35294117647058,3.09,3.0,24.260000228881836,430.86,0.06270466104647543,190,0
2025-05-11,70.16,0.8045977011494232,3.19,3.09,23.265999603271485,430.58,-0.0649863064568601,183,0
2025-05-18,70.76,0.8551881413911167,3.2,3.19,18.059999847412108,430.35,-0.05341632217008563,176,0
2025-05-25,69.61,-1.6252119841718593,3.05,3.2,19.934000396728514,430.18,-0.03950273033577201,169,0
2025-06-01,72.67,4.395920126418629,3.03,3.05,19.00499963760376,429.96,-0.051141382677022396,162,0
2025-06-08,75.94,4.499793587450118,2.84,3.03,17.78200035095215,429.93,-0.006977393245877206,155,0
2025-06-15,72.97,-3.910982354490389,2.84,2.84,18.042000198364256,429.39,-0.12560184216036108,148,0
2025-06-22,70.96,-2.7545566671234867,3.08,2.84,20.36750030517578,429.48,0.020959966464051405,141,0
2025-06-29,71.67,1.0005636978579702,3.3,3.08,17.395999908447266,428.7,-0.18161497625035494,134,0
2025-07-06,70.55,-1.5627180131156715,3.19,3.3,16.644999504089355,428.41,-0.06764637275483709,127,0
2025-07-13,69.89,-0.9355067328136069,3.17,3.19,16.543999862670898,427.9,-0.1190448402231592,120,0
2025-07-20,71.34,2.0746887966805128,3.39,3.17,16.93400001525879,427.52,-0.08880579574667147,113,0
2025-07-27,71.04,-0.420521446593769,3.19,3.39,15.768000030517578,426.57,-0.22221182634730718,106,0
2025-08-03,73.21,3.0546171171170977,3.03,3.19,16.71799945831299,425.87,-0.16409967883348475,99,0
2025-08-10,70.68,-3.455812047534468,2.99,3.03,16.772000122070313,425.44,-0.10096977951018493,92,0
2025-08-17,72.53,2.6174306734578323,2.94,2.99,15.077999877929688,425.65,0.04936066190297517,85,0
2025-08-24,72.99,0.6342203226251231,2.85,2.94,15.413999938964844,425.02,-0.14800892752261374,78,0
2025-08-31,76.04,4.1786546102206,2.85,2.85,14.810000038146972,425.23,0.049409439555803125,71,0
2025-09-07,75.77,-0.3550762756444059,2.97,2.85,16.00000023841858,424.25,-0.2304635138630884,64,0
2025-09-14,77.55,2.349214728784488,2.96,2.97,14.994000053405761,423.98,-0.06364172068356044,57,0
2025-09-21,75.98,-2.0245003223726576,3.05,2.96,15.784000015258789,424.16,0.042454832775140616,50,0
2025-10-05,79.68,0.656897422940883,3.16,2.91,16.394000244140624,424.39,0.054224820822312836,36,0
2025-10-12,79.46,-0.27610441767069727,3.23,3.16,17.6,424.81,0.09896557411814833,29,0
2025-10-19,78.32,-1.4346841177951153,2.8,3.23,21.313999938964844,425.2,0.09180574845224498,22,0
2025-10-26,78.54,0.2808988764045006,3.25,2.8,17.67400016784668,425.25,0.011759172154279796,15,0
2025-11-02,79.47,1.184110007639405,3.42,3.25,16.69600009918213,424.78,-0.11052322163433992,8,0
2025-11-09,80.93,1.8371712595948164,3.54,3.42,18.552000045776367,426.8,0.47554027967420254,1,1
2025-11-16,80.41,-0.6425305819844462,3.62,3.54,18.444000244140625,426.55,-0.05857544517338109,365,0
2025-11-23,83.26,3.544335281681388,3.89,3.62,24.11599998474121,426.84,0.06798734028834463,365,0
2025-11-30,82.55,-0.8527504203699299,4.29,3.89,18.15500020980835,427.21,0.0866835348139805,365,0
2025-12-07,84.36,2.19261053906723,4.97,4.29,16.219999885559083,427.25,0.009363076707002982,365,0
2025-12-14,85.38,1.2091038406827792,4.6,4.97,15.990000152587891,427.22,-0.0070216500877684496,365,0
2025-12-21,86.34,1.1243851018974071,3.71,4.6,16.476000213623045,427.87,0.1521464350919821,365,0
2025-12-28,86.65,0.3590456335418102,3.45,3.71,13.787500143051147,428.26,0.09114918082595569,365,0
2026-01-04,87.89,1.4310444316214532,4.25,3.45,14.497499942779541,428.7,0.10274132536309821,365,0
2026-01-11,90.36,2.810331095687779,2.91,4.25,14.993999862670899,429.15,0.10496850944716751,365,0
2026-01-18,86.79,-3.9508632138114175,3.0,2.91,15.90999984741211,428.62,-0.12349994174530865,365,0
2026-01-25,79.8,-8.053923263048745,12.02,3.0,17.180000066757202,428.39,-0.05366058513368577,365,0
2026-02-01,77.32,-3.1077694235589037,13.8,12.02,16.63400001525879,428.1,-0.06769532435396686,365,0
2026-02-08,69.45,-10.178479048111733,5.01,13.8,19.02400016784668,429.06,0.22424667133846832,365,0
2026-02-15,72.54,4.449244060475177,3.27,5.01,18.844000244140624,429.95,0.20743019624294146,365,0
2026-02-22,69.48,-4.218362282878418,3.08,3.27,19.80750036239624,430.17,0.051168740551243985,365,0
2026-03-01,69.7,0.3166378814047244,3.01,3.08,19.395999908447266,429.62,-0.12785642885371207,365,0
2026-03-08,68.3,-2.0086083213773365,2.99,3.01,23.879999923706055,429.91,0.06750151296495144,365,0
2026-03-15,66.73,-2.298682284040987,3.19,2.99,25.828000259399413,429.46,-0.10467307110791912,365,0
2026-03-22,70.63,5.844447774614103,3.11,3.19,24.362000274658204,430.93,0.3422903180738679,365,0
2026-03-29,70.67,0.05663315871442531,2.95,3.11,27.38400001525879,431.73,0.18564500034807807,365,0
2026-04-05,71.84,1.6555822838545398,2.9,2.95,26.067500591278076,431.88,0.034743937182946105,365,0
2026-04-12,76.47,6.444877505567925,2.85,2.9,21.94200019836426,429.8,-0.4816152634991133,365,0
2026-04-19,73.92,-3.33464103570027,2.77,2.85,18.21400032043457,431.15,0.31409958120054426,365,0
2026-04-26,72.92,-1.35281385281385,2.7,2.77,19.061999893188478,432.44,0.2991998144497243,365,0
