date,gas_price_weekly,gas_price_lag1,gas_price_volatility,vix,co2_change,days_to_next_cop,cop_urgency,is_cop_week,recent_volatility,momentum_4w,momentum_12w,regime
2015-07-05,-0.27533180159695037,-0.26937991309282683,-0.37142415219781644,-0.1446605887573089,-0.7397519024249744,-0.4565304848997915,-0.3621950478494146,-0.14110813025753954,-1.4752173677518754,-0.24518287364108993,0.14441967669095995,-1.2760694125935004
2015-07-12,-0.30174898470454065,-0.2759858038282803,-0.4326791041125254,-0.08772881494310195,-0.584061082208869,-0.5031382192403788,-0.3621950478494146,-0.14110813025753954,-1.7515063225296839,0.12848660881059026,-0.10069481523689726,-1.2760694125935004
2015-07-19,-0.2092888438279746,-0.302409366770095,-0.4004169937794719,-0.7622764908603071,-0.28706271940188227,-0.5497459535809662,-0.3621950478494146,-0.14110813025753954,-1.720879199452,0.29097603956608836,-0.06878950402690001,-1.2760694125935004
2015-07-26,-0.21589313960487233,-0.2099268964737437,-0.46361569222943905,-0.8051776740652999,-1.712133295906101,-0.5963536879215536,-0.3621950478494146,-0.14110813025753954,-1.679800209151286,0.26392594541548536,-0.19006890889057984,-1.2760694125935004
2015-08-02,-0.22249743538176978,-0.2165327872091975,-0.4637256303935641,-0.7290887073586274,-2.956772378012436,-0.642961422262141,-0.3621950478494146,-0.14110813025753954,-1.6632187069291815,-0.034865157088325424,-0.2901816505609955,-1.2760694125935004
2015-08-09,-0.26872750582005295,-0.22313867794465103,-0.43885666986623073,-0.7441985345809339,1.2412355314895258,-0.6895691566027284,-0.3621950478494146,-0.14110813025753954,-1.4974013843539935,0.4082896730170761,0.2805870862715882,-1.2760694125935004
2015-08-16,-0.21589313960487233,-0.26937991309282683,-0.5317963246515641,-0.7269301826685415,-0.14660952534425933,-0.7361768909433158,-0.3621950478494146,-0.14110813025753954,-1.4542815909064573,-0.012470570082347487,0.1834571141989066,-1.2760694125935004
2015-08-23,-0.30174898470454065,-0.2165327872091975,-0.44577972413696426,-0.09663281613504057,-0.5086858321850845,-0.7827846252839032,-0.3621950478494146,-0.14110813025753954,-1.4254058565686127,0.033840245936391906,0.06270143656770412,-1.2760694125935004
2015-08-30,-0.3413747593659261,-0.302409366770095,-0.4471002805864034,1.7921006301156235,-0.6350196428603051,-0.8293923596244906,-0.3621950478494146,-0.14110813025753954,-1.4552142558927716,0.11262913497346902,-0.1006588516134888,-1.2760694125935004
2015-09-06,-0.3413747593659261,-0.342044711182817,-0.44605393549228156,1.2551606593970388,-1.2031541829155126,-0.8760000939650779,-0.3621950478494146,-0.14110813025753954,-1.5280449077128655,-0.2838477882523246,0.1561832517198192,-1.2760694125935004
2015-09-13,-0.3347704635890284,-0.342044711182817,-0.5254566590470753,0.8246643768393163,-0.9050875774337181,-0.9226078283056653,-0.3621950478494146,-0.14110813025753954,-1.4784584146700415,-0.3155603936741468,-0.024194545018285097,-1.2760694125935004
2015-09-20,-0.3347704635890284,-0.3354388204473632,-0.6232430835367462,0.5058731686838235,0.0744426541266983,-0.9692155626462527,-0.3621950478494146,-0.14110813025753954,-1.4775377571712762,-0.33736522163548666,-0.02581922985875387,-1.2760694125935004
2015-09-27,-0.3942091255811067,-0.3354388204473632,-0.572002853463379,0.5123487684860321,-0.2418555890259101,-1.0158232969868402,-0.3621950478494146,-0.14110813025753954,-1.48688588385427,-0.16061323435832406,-0.04736445758811665,-1.2760694125935004
2015-10-04,-0.47346067490387733,-0.39489183706644626,-0.5075267623231718,0.7997060571721701,1.7511236549605478,-1.0624310313274277,-0.13594583774293745,-0.14110813025753954,-1.4701081409037589,-0.13130536838544524,-0.008167213616755929,-1.2760694125935004
2015-10-11,-0.5461079284497509,-0.47416252589188995,-0.5365749487404264,-0.02621005071920307,-0.36757799523195817,-1.109038765668015,0.39196898583884227,-0.14110813025753954,-1.5326261511946533,0.0781583490663423,-0.15207042862824055,-1.2760694125935004
2015-10-18,-0.4800649706807751,-0.5468273239818804,-0.3515005406297535,-0.2655395539170963,0.46859575704763384,-1.1556465000086023,0.9198838094206225,-0.14110813025753954,-1.5331940459070619,0.4509059030599541,0.08683917122213008,-1.2760694125935004
2015-10-25,-0.5461079284497509,-0.4807684166273437,-0.3438184525985017,-0.4444295938340597,-0.11520759302932988,-1.2022542343491898,1.4477986330024026,-0.14110813025753954,-1.5617944344133712,0.2937527281700309,0.1566943348764485,-1.2760694125935004
2015-11-01,-0.7178196186490875,-0.5468273239818804,-0.1720535807096045,-0.4878704789744385,0.8465935562118725,-1.248861968689777,1.9757134565841827,-0.14110813025753954,-1.861351910710282,-0.15247469164673227,-0.34173385173921705,-1.2760694125935004
2015-11-08,-0.7838625764180632,-0.7185804831036753,-0.17099090866650876,-0.51889966059018,1.44355171292117,-1.2954697030303646,2.5036282801659624,-0.14110813025753954,-1.8902259301971924,-0.21306764277429274,-0.27387135672256685,-1.2760694125935004
2015-11-15,-0.7244239144259852,-0.784639390458212,-0.16110360846346586,-0.17515015849949195,0.45040916562783057,-1.3420774373709519,3.0315431037477425,-0.14110813025753954,-1.9000801409078876,-0.330339402560104,-0.1431512285306802,-1.2760694125935004
2015-11-22,-0.7376325059797804,-0.7251863738391291,-0.14770857383648878,-0.17541998373523413,-0.020828242943684232,-1.3886851717115394,3.5594579273295226,-0.14110813025753954,-1.9049738200169084,-0.2717866465142951,-0.08695978605139308,-1.2760694125935004
2015-11-29,-0.6980067313183949,-0.7383981553100365,-0.3596948672051953,-0.4178524321132507,0.5911758914601282,-1.4352929060521267,4.087372750911301,7.08676387515643,-1.9247431515157825,-0.10303960801470607,-0.23248787773576823,-1.2760694125935004
2015-12-06,-0.71121532287219,-0.6987628108973145,-0.48257379102384523,-0.3556591240989583,0.7472462585409041,0.8018783422960681,-0.3621950478494146,-0.14110813025753954,-1.6590039877412133,-0.543628843933514,-0.4140603581375442,-1.2760694125935004
2015-12-13,-0.8234883510794487,-0.7119745923682218,-0.32179529178585914,0.10708057936729647,1.544634650840941,0.7552706079554807,-0.3621950478494146,-0.14110813025753954,-1.6770350283582607,-0.6674891771601706,-0.3518111311590703,-1.2760694125935004
2015-12-20,-0.9819914497249903,-0.824274734870934,-0.11704889052535515,0.22580100697102234,0.3380991294545998,0.7086628736148933,-0.3621950478494146,-0.14110813025753954,-1.6851952531100352,-0.6050946132126884,-0.36498590996991426,-1.2760694125935004
2015-12-27,-1.0084086328325808,-0.9828161125218217,-0.2587921305484234,-0.25764733302931436,-0.8950076024169713,0.6620551392743059,-0.3621950478494146,-0.14110813025753954,-1.741901953029909,-0.5190104727010914,-0.4675222629298187,-1.2760694125935004
2016-01-03,-0.618755181995624,-1.0092396754636364,1.2183770568479946,-0.1942398822170463,-0.005404525381333192,0.6154474049337185,-0.3621950478494146,-0.14110813025753954,-1.1055827943072374,-0.9104092983682415,-0.9783098815270631,-1.2760694125935004
2016-01-10,-0.5461079284497509,-0.6194921220718705,1.103443788535765,0.5347437998775284,0.44770368556620505,0.5688396705931311,-0.3621950478494146,-0.14110813025753954,-0.8157121185538314,-1.6724151307902304,-1.5285462894202004,-1.2760694125935004
2016-01-17,-0.5857337031111363,-0.5468273239818804,0.8766311884183884,0.8134668354116171,0.13504450706633273,0.5222319362525438,-0.3621950478494146,-0.14110813025753954,-0.7989860530934534,-2.1419500964227876,-1.7350241755319322,-1.2760694125935004
